,date,close_price,code
0,2018-08-10,127000,A251270
1,2018-08-13,122500,A251270
2,2018-08-14,123500,A251270
3,2018-08-16,116000,A251270
4,2018-08-17,119000,A251270
5,2018-08-20,117000,A251270
6,2018-08-21,123500,A251270
7,2018-08-22,120000,A251270
8,2018-08-23,122500,A251270
9,2018-08-24,123500,A251270
10,2018-08-27,122500,A251270
11,2018-08-28,118500,A251270
12,2018-08-29,120500,A251270
13,2018-08-30,120000,A251270
14,2018-08-31,116500,A251270
15,2018-09-03,116500,A251270
16,2018-09-04,119000,A251270
17,2018-09-05,116000,A251270
18,2018-09-06,114000,A251270
19,2018-09-07,113000,A251270
20,2018-09-10,113500,A251270
21,2018-09-11,112500,A251270
22,2018-09-12,115000,A251270
23,2018-09-13,117000,A251270
24,2018-09-14,116000,A251270
25,2018-09-17,113500,A251270
26,2018-09-18,111000,A251270
27,2018-09-19,112000,A251270
28,2018-09-20,117500,A251270
29,2018-09-21,119000,A251270
30,2018-09-27,118500,A251270
31,2018-09-28,115000,A251270
32,2018-10-01,116500,A251270
33,2018-10-02,121000,A251270
34,2018-10-04,119500,A251270
35,2018-10-05,117500,A251270
36,2018-10-08,122500,A251270
37,2018-10-10,126000,A251270
38,2018-10-11,126000,A251270
39,2018-10-12,121000,A251270
40,2018-10-15,114000,A251270
41,2018-10-16,114500,A251270
42,2018-10-17,112000,A251270
43,2018-10-18,114500,A251270
44,2018-10-19,114000,A251270
45,2018-10-22,114000,A251270
46,2018-10-23,112500,A251270
47,2018-10-24,109000,A251270
48,2018-10-25,108500,A251270
49,2018-10-26,100000,A251270
50,2018-10-29,91800,A251270
51,2018-10-30,106500,A251270
52,2018-10-31,112000,A251270
53,2018-11-01,109500,A251270
54,2018-11-02,115000,A251270
55,2018-11-05,117500,A251270
56,2018-11-06,116000,A251270
57,2018-11-07,114500,A251270
58,2018-11-08,116000,A251270
59,2018-11-09,118500,A251270
60,2018-11-12,122500,A251270
61,2018-11-13,123000,A251270
62,2018-11-14,125000,A251270
63,2018-11-15,125500,A251270
64,2018-11-16,122500,A251270
65,2018-11-19,123000,A251270
66,2018-11-20,124000,A251270
67,2018-11-21,119500,A251270
68,2018-11-22,122000,A251270
69,2018-11-23,123500,A251270
70,2018-11-26,125000,A251270
71,2018-11-27,126000,A251270
72,2018-11-28,129000,A251270
73,2018-11-29,132500,A251270
74,2018-11-30,130500,A251270
75,2018-12-03,127000,A251270
76,2018-12-04,124500,A251270
77,2018-12-05,125500,A251270
78,2018-12-06,110500,A251270
79,2018-12-07,112500,A251270
80,2018-12-10,105500,A251270
81,2018-12-11,103500,A251270
82,2018-12-12,105500,A251270
83,2018-12-13,109000,A251270
84,2018-12-14,106000,A251270
85,2018-12-17,107500,A251270
86,2018-12-18,108500,A251270
87,2018-12-19,110500,A251270
88,2018-12-20,109000,A251270
89,2018-12-21,114500,A251270
90,2018-12-24,114000,A251270
91,2018-12-26,110000,A251270
92,2018-12-27,115000,A251270
93,2018-12-28,111500,A251270
94,2019-01-02,106000,A251270
95,2019-01-03,104000,A251270
96,2019-01-04,108500,A251270
97,2019-01-07,110500,A251270
98,2019-01-08,109000,A251270
99,2019-01-09,112000,A251270
100,2019-01-10,114000,A251270
101,2019-01-11,115500,A251270
102,2019-01-14,113000,A251270
103,2019-01-15,112000,A251270
104,2019-01-16,109500,A251270
105,2019-01-17,109500,A251270
106,2019-01-18,106000,A251270
107,2019-01-21,103500,A251270
108,2019-01-22,106000,A251270
109,2019-01-23,107500,A251270
110,2019-01-24,106500,A251270
111,2019-01-25,110000,A251270
112,2019-01-28,111500,A251270
113,2019-01-29,110500,A251270
114,2019-01-30,110000,A251270
115,2019-01-31,107000,A251270
116,2019-02-01,109500,A251270
117,2019-02-07,109500,A251270
118,2019-02-08,119000,A251270
119,2019-02-11,119000,A251270
120,2019-02-12,118000,A251270
121,2019-02-13,123500,A251270
122,2019-02-14,124000,A251270
123,2019-02-15,119000,A251270
124,2019-02-18,119500,A251270
125,2019-02-19,117000,A251270
126,2019-02-20,115000,A251270
127,2019-02-21,118500,A251270
128,2019-02-22,118500,A251270
129,2019-02-25,121500,A251270
130,2019-02-26,122000,A251270
131,2019-02-27,122000,A251270
132,2019-02-28,118000,A251270
133,2019-03-04,115500,A251270
134,2019-03-05,112000,A251270
135,2019-03-06,113000,A251270
136,2019-03-07,112500,A251270
137,2019-03-08,113000,A251270
138,2019-03-11,113500,A251270
139,2019-03-12,114000,A251270
140,2019-03-13,114000,A251270
141,2019-03-14,115500,A251270
142,2019-03-15,120000,A251270
143,2019-03-18,120500,A251270
144,2019-03-19,118500,A251270
145,2019-03-20,117500,A251270
