,date,close_price,code
250,2019-08-20,14145,A112040
251,2019-08-21,14069,A112040
252,2019-08-22,13816,A112040
253,2019-08-23,14827,A112040
254,2019-08-26,13841,A112040
255,2019-08-27,14069,A112040
256,2019-08-28,14271,A112040
257,2019-08-29,14372,A112040
258,2019-08-30,15433,A112040
259,2019-09-02,15534,A112040
260,2019-09-03,15205,A112040
261,2019-09-04,15256,A112040
262,2019-09-05,14877,A112040
263,2019-09-06,14877,A112040
264,2019-09-09,15685,A112040
265,2019-09-10,15635,A112040
266,2019-09-11,16014,A112040
267,2019-09-16,15837,A112040
268,2019-09-17,15357,A112040
269,2019-09-18,15610,A112040
270,2019-09-19,15711,A112040
271,2019-09-20,15433,A112040
272,2019-09-23,15938,A112040
273,2019-09-24,15761,A112040
274,2019-09-25,15382,A112040
275,2019-09-26,15584,A112040
276,2019-09-27,15332,A112040
277,2019-09-30,15534,A112040
278,2019-10-01,15635,A112040
279,2019-10-02,15155,A112040
280,2019-10-04,15029,A112040
281,2019-10-07,15155,A112040
282,2019-10-08,15913,A112040
283,2019-10-10,14852,A112040
284,2019-10-11,15003,A112040
285,2019-10-14,14321,A112040
286,2019-10-15,14195,A112040
287,2019-10-16,13867,A112040
288,2019-10-17,13917,A112040
289,2019-10-18,13639,A112040
290,2019-10-21,13185,A112040
291,2019-10-22,13109,A112040
292,2019-10-23,13134,A112040
293,2019-10-24,13084,A112040
294,2019-10-25,12856,A112040
295,2019-10-28,12957,A112040
296,2019-10-29,13412,A112040
297,2019-10-30,13412,A112040
298,2019-10-31,13286,A112040
299,2019-11-01,13235,A112040
300,2019-11-04,13917,A112040
301,2019-11-05,14018,A112040
302,2019-11-06,14599,A112040
303,2019-11-07,14220,A112040
304,2019-11-08,14347,A112040
305,2019-11-11,13917,A112040
306,2019-11-12,14321,A112040
307,2019-11-13,14119,A112040
308,2019-11-14,14018,A112040
309,2019-11-15,14195,A112040
310,2019-11-18,14372,A112040
311,2019-11-19,13943,A112040
312,2019-11-20,13362,A112040
313,2019-11-21,12932,A112040
314,2019-11-22,13235,A112040
315,2019-11-25,13791,A112040
316,2019-11-26,14473,A112040
317,2019-11-27,14498,A112040
318,2019-11-28,14145,A112040
319,2019-11-29,14650,A112040
320,2019-12-02,15306,A112040
321,2019-12-03,15155,A112040
322,2019-12-04,14624,A112040
323,2019-12-05,14271,A112040
324,2019-12-06,14448,A112040
325,2019-12-09,15382,A112040
326,2019-12-10,15155,A112040
327,2019-12-11,15963,A112040
328,2019-12-12,15887,A112040
329,2019-12-13,15963,A112040
330,2019-12-16,15458,A112040
331,2019-12-17,15079,A112040
332,2019-12-18,14827,A112040
333,2019-12-19,15256,A112040
334,2019-12-20,14776,A112040
335,2019-12-23,14953,A112040
336,2019-12-24,14902,A112040
337,2019-12-26,14953,A112040
338,2019-12-27,14801,A112040
339,2019-12-30,14978,A112040
340,2020-01-02,14953,A112040
341,2020-01-03,15559,A112040
342,2020-01-06,14801,A112040
343,2020-01-07,14877,A112040
344,2020-01-08,14044,A112040
345,2020-01-09,15812,A112040
346,2020-01-10,17933,A112040
347,2020-01-13,17984,A112040
348,2020-01-14,17782,A112040
349,2020-01-15,17731,A112040
350,2020-01-16,18161,A112040
351,2020-01-17,18110,A112040
352,2020-01-20,17100,A112040
353,2020-01-21,17226,A112040
354,2020-01-22,17580,A112040
355,2020-01-23,18994,A112040
356,2020-01-28,18060,A112040
357,2020-01-29,17302,A112040
358,2020-01-30,16443,A112040
359,2020-01-31,16165,A112040
360,2020-02-03,16064,A112040
361,2020-02-04,16670,A112040
362,2020-02-05,15963,A112040
363,2020-02-06,15938,A112040
364,2020-02-07,15938,A112040
365,2020-02-10,16190,A112040
366,2020-02-11,16645,A112040
367,2020-02-12,16569,A112040
368,2020-02-13,16721,A112040
369,2020-02-14,16292,A112040
370,2020-02-17,16519,A112040
371,2020-02-18,16999,A112040
372,2020-02-19,17731,A112040
373,2020-02-20,17226,A112040
374,2020-02-21,16822,A112040
375,2020-02-24,16014,A112040
376,2020-02-25,16872,A112040
377,2020-02-26,16872,A112040
378,2020-02-27,15938,A112040
379,2020-02-28,15256,A112040
380,2020-03-02,15812,A112040
381,2020-03-03,15660,A112040
382,2020-03-04,16266,A112040
383,2020-03-05,15963,A112040
384,2020-03-06,15332,A112040
385,2020-03-09,12680,A112040
386,2020-03-10,12579,A112040
387,2020-03-11,11417,A112040
388,2020-03-12,11063,A112040
389,2020-03-13,9623,A112040
390,2020-03-16,9295,A112040
391,2020-03-17,9270,A112040
392,2020-03-18,8360,A112040
393,2020-03-19,7098,A112040
394,2020-03-20,7830,A112040
395,2020-03-23,7123,A112040
396,2020-03-24,8234,A112040
397,2020-03-25,8815,A112040
398,2020-03-26,9396,A112040
399,2020-03-27,9724,A112040
400,2020-03-30,9699,A112040
401,2020-03-31,10154,A112040
402,2020-04-01,10002,A112040
403,2020-04-02,10886,A112040
404,2020-04-03,10659,A112040
405,2020-04-06,11114,A112040
406,2020-04-07,11568,A112040
407,2020-04-08,11417,A112040
408,2020-04-09,11114,A112040
409,2020-04-10,11543,A112040
410,2020-04-13,11366,A112040
411,2020-04-14,11492,A112040
412,2020-04-16,11770,A112040
413,2020-04-17,12326,A112040
414,2020-04-20,11922,A112040
415,2020-04-21,11619,A112040
416,2020-04-22,11619,A112040
417,2020-04-23,11871,A112040
418,2020-04-24,11391,A112040
419,2020-04-27,11669,A112040
420,2020-04-28,11543,A112040
421,2020-04-29,11947,A112040
422,2020-05-04,11821,A112040
423,2020-05-06,12149,A112040
424,2020-05-07,12326,A112040
425,2020-05-08,12579,A112040
426,2020-05-11,14145,A112040
427,2020-05-12,14574,A112040
428,2020-05-13,14928,A112040
429,2020-05-14,15104,A112040
430,2020-05-15,14978,A112040
431,2020-05-18,14650,A112040
432,2020-05-19,15509,A112040
433,2020-05-20,15559,A112040
434,2020-05-21,15938,A112040
435,2020-05-22,15584,A112040
436,2020-05-25,16746,A112040
437,2020-05-26,17075,A112040
438,2020-05-27,16696,A112040
439,2020-05-28,15685,A112040
440,2020-05-29,15812,A112040
441,2020-06-01,16190,A112040
442,2020-06-02,16216,A112040
443,2020-06-03,16317,A112040
444,2020-06-04,16317,A112040
445,2020-06-05,16544,A112040
446,2020-06-08,16519,A112040
447,2020-06-09,17251,A112040
448,2020-06-10,17403,A112040
449,2020-06-11,16898,A112040
450,2020-06-12,16216,A112040
451,2020-06-15,14751,A112040
452,2020-06-16,16241,A112040
453,2020-06-17,16292,A112040
454,2020-06-18,16089,A112040
455,2020-06-19,15887,A112040
456,2020-06-22,16014,A112040
457,2020-06-23,16292,A112040
458,2020-06-24,16898,A112040
459,2020-06-25,17302,A112040
460,2020-06-26,21975,A112040
461,2020-06-29,20030,A112040
462,2020-06-30,20737,A112040
463,2020-07-01,19221,A112040
464,2020-07-02,20181,A112040
465,2020-07-03,19954,A112040
466,2020-07-06,20308,A112040
467,2020-07-07,20282,A112040
468,2020-07-08,20308,A112040
469,2020-07-09,20484,A112040
470,2020-07-10,19979,A112040
471,2020-07-13,20257,A112040
472,2020-07-14,20080,A112040
473,2020-07-15,20358,A112040
474,2020-07-16,19727,A112040
475,2020-07-17,19600,A112040
476,2020-07-20,18540,A112040
477,2020-07-21,19045,A112040
478,2020-07-22,18792,A112040
479,2020-07-23,18337,A112040
480,2020-07-24,18211,A112040
481,2020-07-27,18514,A112040
482,2020-07-28,18590,A112040
483,2020-07-29,19045,A112040
484,2020-07-30,18893,A112040
485,2020-07-31,18641,A112040
486,2020-08-03,18969,A112040
487,2020-08-04,19196,A112040
488,2020-08-05,20055,A112040
489,2020-08-06,19828,A112040
490,2020-08-07,19802,A112040
491,2020-08-10,19802,A112040
492,2020-08-11,18944,A112040
