,date,close_price,code
99,2019-01-09,56800,A192080
100,2019-01-10,56500,A192080
101,2019-01-11,55500,A192080
102,2019-01-14,55000,A192080
103,2019-01-15,54900,A192080
104,2019-01-16,56500,A192080
105,2019-01-17,55400,A192080
106,2019-01-18,54200,A192080
107,2019-01-21,53800,A192080
108,2019-01-22,54100,A192080
109,2019-01-23,54000,A192080
110,2019-01-24,53500,A192080
111,2019-01-25,54000,A192080
112,2019-01-28,53600,A192080
113,2019-01-29,56200,A192080
114,2019-01-30,56400,A192080
115,2019-01-31,55900,A192080
116,2019-02-01,56300,A192080
117,2019-02-07,57800,A192080
118,2019-02-08,57500,A192080
119,2019-02-11,57300,A192080
120,2019-02-12,56500,A192080
121,2019-02-13,56800,A192080
122,2019-02-14,58000,A192080
123,2019-02-15,59100,A192080
124,2019-02-18,59300,A192080
125,2019-02-19,59700,A192080
126,2019-02-20,59700,A192080
127,2019-02-21,59000,A192080
128,2019-02-22,60400,A192080
129,2019-02-25,62000,A192080
130,2019-02-26,62300,A192080
131,2019-02-27,62000,A192080
132,2019-02-28,61300,A192080
133,2019-03-04,63000,A192080
134,2019-03-05,62800,A192080
135,2019-03-06,65200,A192080
136,2019-03-07,64200,A192080
137,2019-03-08,61500,A192080
138,2019-03-11,62500,A192080
139,2019-03-12,62000,A192080
140,2019-03-13,62100,A192080
141,2019-03-14,60900,A192080
142,2019-03-15,59600,A192080
143,2019-03-18,60000,A192080
144,2019-03-19,60000,A192080
145,2019-03-20,61700,A192080
146,2019-03-21,60500,A192080
147,2019-03-22,59500,A192080
148,2019-03-25,60000,A192080
149,2019-03-26,60500,A192080
150,2019-03-27,61000,A192080
151,2019-03-28,60600,A192080
152,2019-03-29,61400,A192080
153,2019-04-01,62400,A192080
154,2019-04-02,62400,A192080
155,2019-04-03,63000,A192080
156,2019-04-04,61600,A192080
157,2019-04-05,61700,A192080
158,2019-04-08,60800,A192080
159,2019-04-09,60300,A192080
160,2019-04-10,60900,A192080
161,2019-04-11,62000,A192080
162,2019-04-12,62300,A192080
163,2019-04-15,61700,A192080
164,2019-04-16,62400,A192080
165,2019-04-17,62000,A192080
166,2019-04-18,62000,A192080
167,2019-04-19,64300,A192080
168,2019-04-22,64600,A192080
169,2019-04-23,64100,A192080
170,2019-04-24,71600,A192080
171,2019-04-25,73000,A192080
172,2019-04-26,74400,A192080
173,2019-04-29,73100,A192080
174,2019-04-30,75500,A192080
175,2019-05-02,74500,A192080
176,2019-05-03,76000,A192080
177,2019-05-07,77500,A192080
178,2019-05-08,77300,A192080
179,2019-05-09,75200,A192080
180,2019-05-10,75800,A192080
181,2019-05-13,73500,A192080
182,2019-05-14,74600,A192080
183,2019-05-15,74000,A192080
184,2019-05-16,74000,A192080
185,2019-05-17,73300,A192080
186,2019-05-20,72700,A192080
187,2019-05-21,70500,A192080
188,2019-05-22,71500,A192080
189,2019-05-23,70500,A192080
190,2019-05-24,70000,A192080
191,2019-05-27,68600,A192080
192,2019-05-28,67900,A192080
193,2019-05-29,67100,A192080
194,2019-05-30,67900,A192080
195,2019-05-31,67600,A192080
196,2019-06-03,67000,A192080
197,2019-06-04,65700,A192080
198,2019-06-05,67900,A192080
199,2019-06-07,66100,A192080
200,2019-06-10,68400,A192080
201,2019-06-11,68000,A192080
202,2019-06-12,66200,A192080
203,2019-06-13,66300,A192080
204,2019-06-14,63100,A192080
205,2019-06-17,63100,A192080
206,2019-06-18,64000,A192080
207,2019-06-19,64900,A192080
208,2019-06-20,65800,A192080
209,2019-06-21,65400,A192080
210,2019-06-24,63300,A192080
211,2019-06-25,62900,A192080
212,2019-06-26,62700,A192080
213,2019-06-27,60700,A192080
214,2019-06-28,61900,A192080
215,2019-07-01,61100,A192080
216,2019-07-02,61400,A192080
217,2019-07-03,61400,A192080
218,2019-07-04,61400,A192080
219,2019-07-05,61000,A192080
220,2019-07-08,59400,A192080
221,2019-07-09,59600,A192080
222,2019-07-10,60300,A192080
223,2019-07-11,60500,A192080
224,2019-07-12,60700,A192080
225,2019-07-15,60000,A192080
226,2019-07-16,60000,A192080
227,2019-07-17,59500,A192080
228,2019-07-18,59300,A192080
229,2019-07-19,59300,A192080
230,2019-07-22,58800,A192080
231,2019-07-23,58500,A192080
232,2019-07-24,58300,A192080
233,2019-07-25,58700,A192080
234,2019-07-26,57800,A192080
235,2019-07-29,56500,A192080
236,2019-07-30,57000,A192080
237,2019-07-31,55900,A192080
238,2019-08-01,56300,A192080
239,2019-08-02,56000,A192080
240,2019-08-05,52600,A192080
241,2019-08-06,52300,A192080
242,2019-08-07,54100,A192080
243,2019-08-08,56600,A192080
244,2019-08-09,55800,A192080
245,2019-08-12,54900,A192080
246,2019-08-13,54800,A192080
247,2019-08-14,54700,A192080
248,2019-08-16,52700,A192080
249,2019-08-19,54900,A192080
250,2019-08-20,56200,A192080
251,2019-08-21,55900,A192080
252,2019-08-22,57400,A192080
253,2019-08-23,56500,A192080
254,2019-08-26,55200,A192080
255,2019-08-27,54900,A192080
256,2019-08-28,55400,A192080
257,2019-08-29,55400,A192080
258,2019-08-30,55400,A192080
259,2019-09-02,55700,A192080
260,2019-09-03,55400,A192080
261,2019-09-04,55400,A192080
262,2019-09-05,56700,A192080
263,2019-09-06,55600,A192080
264,2019-09-09,55200,A192080
265,2019-09-10,57600,A192080
266,2019-09-11,58200,A192080
267,2019-09-16,57800,A192080
268,2019-09-17,57900,A192080
269,2019-09-18,57200,A192080
270,2019-09-19,56700,A192080
271,2019-09-20,57800,A192080
272,2019-09-23,56800,A192080
273,2019-09-24,56300,A192080
274,2019-09-25,55400,A192080
275,2019-09-26,54700,A192080
276,2019-09-27,54400,A192080
277,2019-09-30,55200,A192080
278,2019-10-01,56100,A192080
279,2019-10-02,55800,A192080
280,2019-10-04,54000,A192080
281,2019-10-07,53000,A192080
282,2019-10-08,53400,A192080
283,2019-10-10,53400,A192080
284,2019-10-11,52900,A192080
285,2019-10-14,54300,A192080
286,2019-10-15,53900,A192080
287,2019-10-16,53500,A192080
288,2019-10-17,53500,A192080
289,2019-10-18,52800,A192080
290,2019-10-21,52700,A192080
291,2019-10-22,53000,A192080
292,2019-10-23,51800,A192080
293,2019-10-24,51000,A192080
294,2019-10-25,49650,A192080
295,2019-10-28,47950,A192080
296,2019-10-29,48200,A192080
297,2019-10-30,48400,A192080
298,2019-10-31,48000,A192080
299,2019-11-01,50000,A192080
300,2019-11-04,50300,A192080
301,2019-11-05,50300,A192080
302,2019-11-06,50800,A192080
303,2019-11-07,50300,A192080
304,2019-11-08,50800,A192080
305,2019-11-11,51000,A192080
306,2019-11-12,50200,A192080
307,2019-11-13,49300,A192080
308,2019-11-14,48650,A192080
309,2019-11-15,50400,A192080
310,2019-11-18,50000,A192080
311,2019-11-19,50000,A192080
312,2019-11-20,49350,A192080
313,2019-11-21,48100,A192080
314,2019-11-22,48050,A192080
315,2019-11-25,49300,A192080
316,2019-11-26,49100,A192080
317,2019-11-27,48800,A192080
318,2019-11-28,48700,A192080
319,2019-11-29,48250,A192080
320,2019-12-02,47000,A192080
321,2019-12-03,47800,A192080
322,2019-12-04,47700,A192080
323,2019-12-05,46700,A192080
324,2019-12-06,46400,A192080
325,2019-12-09,45100,A192080
326,2019-12-10,46250,A192080
327,2019-12-11,47400,A192080
328,2019-12-12,47450,A192080
329,2019-12-13,48500,A192080
330,2019-12-16,48300,A192080
331,2019-12-17,48350,A192080
332,2019-12-18,48050,A192080
333,2019-12-19,48050,A192080
334,2019-12-20,48000,A192080
335,2019-12-23,47900,A192080
336,2019-12-24,48050,A192080
337,2019-12-26,48250,A192080
338,2019-12-27,49600,A192080
339,2019-12-30,49850,A192080
340,2020-01-02,49800,A192080
341,2020-01-03,50100,A192080
342,2020-01-06,48950,A192080
343,2020-01-07,50600,A192080
344,2020-01-08,49350,A192080
345,2020-01-09,50900,A192080
346,2020-01-10,51300,A192080
347,2020-01-13,53600,A192080
348,2020-01-14,53000,A192080
349,2020-01-15,53400,A192080
350,2020-01-16,52200,A192080
351,2020-01-17,52200,A192080
352,2020-01-20,50500,A192080
353,2020-01-21,50300,A192080
354,2020-01-22,50300,A192080
355,2020-01-23,49700,A192080
356,2020-01-28,48350,A192080
357,2020-01-29,49100,A192080
358,2020-01-30,48350,A192080
359,2020-01-31,47250,A192080
360,2020-02-03,47050,A192080
361,2020-02-04,48350,A192080
362,2020-02-05,47200,A192080
363,2020-02-06,49300,A192080
364,2020-02-07,48000,A192080
365,2020-02-10,48350,A192080
366,2020-02-11,48300,A192080
367,2020-02-12,47600,A192080
368,2020-02-13,47300,A192080
369,2020-02-14,46400,A192080
370,2020-02-17,46700,A192080
371,2020-02-18,46300,A192080
372,2020-02-19,45600,A192080
373,2020-02-20,46250,A192080
374,2020-02-21,45650,A192080
375,2020-02-24,43500,A192080
376,2020-02-25,44400,A192080
377,2020-02-26,45150,A192080
378,2020-02-27,43750,A192080
379,2020-02-28,41100,A192080
380,2020-03-02,41750,A192080
381,2020-03-03,41550,A192080
382,2020-03-04,42350,A192080
383,2020-03-05,43500,A192080
384,2020-03-06,45700,A192080
385,2020-03-09,45650,A192080
386,2020-03-10,45000,A192080
387,2020-03-11,45000,A192080
388,2020-03-12,43000,A192080
389,2020-03-13,40300,A192080
390,2020-03-16,37500,A192080
391,2020-03-17,39100,A192080
392,2020-03-18,39150,A192080
393,2020-03-19,37750,A192080
394,2020-03-20,39300,A192080
395,2020-03-23,37200,A192080
396,2020-03-24,38650,A192080
397,2020-03-25,40300,A192080
398,2020-03-26,41100,A192080
399,2020-03-27,41150,A192080
400,2020-03-30,42350,A192080
401,2020-03-31,43400,A192080
402,2020-04-01,48100,A192080
403,2020-04-02,50900,A192080
404,2020-04-03,52900,A192080
405,2020-04-06,52500,A192080
406,2020-04-07,49700,A192080
407,2020-04-08,48350,A192080
408,2020-04-09,47000,A192080
409,2020-04-10,49500,A192080
410,2020-04-13,47000,A192080
411,2020-04-14,50800,A192080
412,2020-04-16,52500,A192080
413,2020-04-17,52500,A192080
414,2020-04-20,53300,A192080
415,2020-04-21,53300,A192080
416,2020-04-22,54000,A192080
417,2020-04-23,55500,A192080
418,2020-04-24,54400,A192080
419,2020-04-27,54600,A192080
420,2020-04-28,58000,A192080
421,2020-04-29,58000,A192080
422,2020-05-04,58400,A192080
423,2020-05-06,58100,A192080
424,2020-05-07,60700,A192080
425,2020-05-08,62300,A192080
426,2020-05-11,65100,A192080
427,2020-05-12,66400,A192080
428,2020-05-13,66700,A192080
429,2020-05-14,66400,A192080
430,2020-05-15,66700,A192080
431,2020-05-18,64800,A192080
432,2020-05-19,62600,A192080
433,2020-05-20,65800,A192080
434,2020-05-21,66200,A192080
435,2020-05-22,67700,A192080
436,2020-05-25,69100,A192080
437,2020-05-26,71400,A192080
438,2020-05-27,69600,A192080
439,2020-05-28,66900,A192080
440,2020-05-29,67000,A192080
441,2020-06-01,66900,A192080
442,2020-06-02,67200,A192080
443,2020-06-03,64300,A192080
444,2020-06-04,65100,A192080
445,2020-06-05,64300,A192080
446,2020-06-08,67200,A192080
447,2020-06-09,68700,A192080
448,2020-06-10,71700,A192080
449,2020-06-11,74100,A192080
450,2020-06-12,75100,A192080
451,2020-06-15,72000,A192080
452,2020-06-16,78100,A192080
453,2020-06-17,77600,A192080
454,2020-06-18,76300,A192080
455,2020-06-19,75800,A192080
456,2020-06-22,76600,A192080
457,2020-06-23,81400,A192080
458,2020-06-24,81700,A192080
459,2020-06-25,78000,A192080
460,2020-06-26,76700,A192080
461,2020-06-29,75700,A192080
462,2020-06-30,79800,A192080
463,2020-07-01,76800,A192080
464,2020-07-02,72700,A192080
465,2020-07-03,72200,A192080
466,2020-07-06,77600,A192080
467,2020-07-07,81400,A192080
468,2020-07-08,81000,A192080
469,2020-07-09,80600,A192080
470,2020-07-10,80900,A192080
471,2020-07-13,80600,A192080
472,2020-07-14,80200,A192080
473,2020-07-15,79100,A192080
474,2020-07-16,75300,A192080
475,2020-07-17,75200,A192080
476,2020-07-20,74800,A192080
477,2020-07-21,77200,A192080
478,2020-07-22,76300,A192080
479,2020-07-23,73200,A192080
480,2020-07-24,77300,A192080
481,2020-07-27,76100,A192080
482,2020-07-28,76300,A192080
483,2020-07-29,75000,A192080
484,2020-07-30,74700,A192080
485,2020-07-31,76000,A192080
486,2020-08-03,75900,A192080
487,2020-08-04,79800,A192080
488,2020-08-05,78900,A192080
489,2020-08-06,77700,A192080
490,2020-08-07,78300,A192080
491,2020-08-10,77500,A192080
492,2020-08-11,79600,A192080
493,2020-08-12,79100,A192080
494,2020-08-13,79200,A192080
495,2020-08-14,76800,A192080
496,2020-08-18,75600,A192080
497,2020-08-19,76000,A192080
498,2020-08-20,71400,A192080
499,2020-08-21,72000,A192080
500,2020-08-24,72400,A192080
501,2020-08-25,72600,A192080
502,2020-08-26,72000,A192080
503,2020-08-27,71100,A192080
504,2020-08-28,71500,A192080
505,2020-08-31,73100,A192080
506,2020-09-01,72900,A192080
507,2020-09-02,75800,A192080
508,2020-09-03,76200,A192080
509,2020-09-04,76300,A192080
510,2020-09-07,78000,A192080
511,2020-09-08,77700,A192080
512,2020-09-09,75600,A192080
513,2020-09-10,75100,A192080
514,2020-09-11,75000,A192080
515,2020-09-14,74100,A192080
516,2020-09-15,76300,A192080
517,2020-09-16,78800,A192080
518,2020-09-17,77300,A192080
519,2020-09-18,79500,A192080
520,2020-09-21,79800,A192080
521,2020-09-22,76400,A192080
522,2020-09-23,76100,A192080
523,2020-09-24,73000,A192080
524,2020-09-25,72000,A192080
525,2020-09-28,74000,A192080
526,2020-09-29,74500,A192080
527,2020-10-05,73200,A192080
528,2020-10-06,73100,A192080
529,2020-10-07,72800,A192080
530,2020-10-08,72500,A192080
531,2020-10-12,71900,A192080
532,2020-10-13,71800,A192080
533,2020-10-14,72100,A192080
534,2020-10-15,71000,A192080
535,2020-10-16,69000,A192080
536,2020-10-19,67600,A192080
537,2020-10-20,67500,A192080
538,2020-10-21,69600,A192080
539,2020-10-22,68200,A192080
540,2020-10-23,67100,A192080
541,2020-10-26,66800,A192080
542,2020-10-27,66300,A192080
543,2020-10-28,65500,A192080
544,2020-10-29,63800,A192080
545,2020-10-30,61500,A192080
546,2020-11-02,61500,A192080
547,2020-11-03,64500,A192080
548,2020-11-04,64400,A192080
549,2020-11-05,65900,A192080
550,2020-11-06,64000,A192080
551,2020-11-09,64700,A192080
552,2020-11-10,61800,A192080
553,2020-11-11,60800,A192080
554,2020-11-12,61300,A192080
555,2020-11-13,61400,A192080
556,2020-11-16,61700,A192080
557,2020-11-17,59200,A192080
558,2020-11-18,60200,A192080
559,2020-11-19,59400,A192080
560,2020-11-20,60200,A192080
561,2020-11-23,61200,A192080
562,2020-11-24,60800,A192080
563,2020-11-25,59100,A192080
564,2020-11-26,58900,A192080
565,2020-11-27,58800,A192080
566,2020-11-30,58400,A192080
567,2020-12-01,58400,A192080
568,2020-12-02,57400,A192080
569,2020-12-03,59700,A192080
570,2020-12-04,58000,A192080
571,2020-12-07,56900,A192080
572,2020-12-08,58500,A192080
573,2020-12-09,58100,A192080
574,2020-12-10,58300,A192080
575,2020-12-11,58100,A192080
576,2020-12-14,59200,A192080
577,2020-12-15,58800,A192080
578,2020-12-16,58100,A192080
579,2020-12-17,59500,A192080
580,2020-12-18,61900,A192080
581,2020-12-21,62100,A192080
582,2020-12-22,59700,A192080
583,2020-12-23,59800,A192080
584,2020-12-24,60600,A192080
585,2020-12-28,59400,A192080
586,2020-12-29,59800,A192080
587,2020-12-30,60200,A192080
588,2021-01-04,60200,A192080
589,2021-01-05,61300,A192080
590,2021-01-06,61300,A192080
591,2021-01-07,63600,A192080
592,2021-01-08,64400,A192080
593,2021-01-11,62400,A192080
594,2021-01-12,61500,A192080
595,2021-01-13,62000,A192080
596,2021-01-14,64100,A192080
597,2021-01-15,62200,A192080
598,2021-01-18,62500,A192080
599,2021-01-19,63300,A192080
600,2021-01-20,63000,A192080
601,2021-01-21,63300,A192080
602,2021-01-22,65400,A192080
603,2021-01-25,65800,A192080
604,2021-01-26,64200,A192080
605,2021-01-27,64200,A192080
606,2021-01-28,61300,A192080
607,2021-01-29,62500,A192080
608,2021-02-01,64900,A192080
609,2021-02-02,65100,A192080
610,2021-02-03,65100,A192080
611,2021-02-04,62600,A192080
612,2021-02-05,62000,A192080
613,2021-02-08,62300,A192080
614,2021-02-09,61700,A192080
615,2021-02-10,61100,A192080
616,2021-02-15,62200,A192080
617,2021-02-16,62300,A192080
618,2021-02-17,61800,A192080
619,2021-02-18,60700,A192080
620,2021-02-19,60200,A192080
621,2021-02-22,60000,A192080
622,2021-02-23,58400,A192080
623,2021-02-24,56300,A192080
624,2021-02-25,57100,A192080
625,2021-02-26,55300,A192080
626,2021-03-02,55700,A192080
627,2021-03-03,56800,A192080
628,2021-03-04,56000,A192080
629,2021-03-05,55700,A192080
630,2021-03-08,55000,A192080
631,2021-03-09,53300,A192080
632,2021-03-10,52300,A192080
633,2021-03-11,52800,A192080
634,2021-03-12,55300,A192080
635,2021-03-15,56200,A192080
636,2021-03-16,56600,A192080
637,2021-03-17,57100,A192080
638,2021-03-18,57800,A192080
639,2021-03-19,57600,A192080
640,2021-03-22,57800,A192080
641,2021-03-23,63800,A192080
642,2021-03-24,63700,A192080
643,2021-03-25,64100,A192080
644,2021-03-26,66500,A192080
645,2021-03-29,66900,A192080
646,2021-03-30,67700,A192080
647,2021-03-31,68500,A192080
648,2021-04-01,67500,A192080
649,2021-04-02,67800,A192080
650,2021-04-05,68400,A192080
651,2021-04-06,67100,A192080
652,2021-04-07,64600,A192080
653,2021-04-08,63900,A192080
654,2021-04-09,69300,A192080
655,2021-04-12,69200,A192080
656,2021-04-13,68900,A192080
657,2021-04-14,68700,A192080
658,2021-04-15,69400,A192080
659,2021-04-16,68400,A192080
660,2021-04-19,68600,A192080
661,2021-04-20,68400,A192080
662,2021-04-21,68500,A192080
663,2021-04-22,68500,A192080
664,2021-04-23,67300,A192080
665,2021-04-26,67700,A192080
666,2021-04-27,66700,A192080
667,2021-04-28,64700,A192080
668,2021-04-29,64700,A192080
669,2021-04-30,63700,A192080
670,2021-05-03,63200,A192080
671,2021-05-04,62300,A192080
672,2021-05-06,61900,A192080
673,2021-05-07,63300,A192080
674,2021-05-10,63900,A192080
675,2021-05-11,64000,A192080
676,2021-05-12,65500,A192080
677,2021-05-13,64800,A192080
678,2021-05-14,64500,A192080
679,2021-05-17,64700,A192080
680,2021-05-18,67000,A192080
681,2021-05-20,65500,A192080
682,2021-05-21,64800,A192080
683,2021-05-24,66600,A192080
684,2021-05-25,67100,A192080
685,2021-05-26,66700,A192080
686,2021-05-27,67300,A192080
687,2021-05-28,67600,A192080
688,2021-05-31,67600,A192080
689,2021-06-01,67600,A192080
690,2021-06-02,67000,A192080
691,2021-06-03,67800,A192080
692,2021-06-04,67000,A192080
693,2021-06-07,67800,A192080
694,2021-06-08,66900,A192080
695,2021-06-09,64800,A192080
696,2021-06-10,64300,A192080
697,2021-06-11,67000,A192080
698,2021-06-14,65300,A192080
699,2021-06-15,64900,A192080
700,2021-06-16,65700,A192080
701,2021-06-17,64600,A192080
702,2021-06-18,66000,A192080
703,2021-06-21,64700,A192080
704,2021-06-22,63700,A192080
705,2021-06-23,63000,A192080
706,2021-06-24,63100,A192080
707,2021-06-25,59200,A192080
708,2021-06-28,59100,A192080
709,2021-06-29,59400,A192080
710,2021-06-30,59600,A192080
711,2021-07-01,59400,A192080
712,2021-07-02,59600,A192080
713,2021-07-05,61200,A192080
714,2021-07-06,61200,A192080
715,2021-07-07,61000,A192080
716,2021-07-08,60700,A192080
717,2021-07-09,60500,A192080
718,2021-07-12,61400,A192080
719,2021-07-13,61500,A192080
720,2021-07-14,61300,A192080
721,2021-07-15,61600,A192080
722,2021-07-16,61400,A192080
723,2021-07-19,61000,A192080
724,2021-07-20,62300,A192080
725,2021-07-21,62000,A192080
726,2021-07-22,61800,A192080
727,2021-07-23,63200,A192080
728,2021-07-26,62400,A192080
729,2021-07-27,62300,A192080
730,2021-07-28,61400,A192080
731,2021-07-29,61800,A192080
732,2021-07-30,60900,A192080
733,2021-08-02,60900,A192080
734,2021-08-03,61900,A192080
735,2021-08-04,63600,A192080
736,2021-08-05,63400,A192080
737,2021-08-06,64200,A192080
738,2021-08-09,62700,A192080
739,2021-08-10,62600,A192080
740,2021-08-11,62900,A192080
741,2021-08-12,61900,A192080
742,2021-08-13,61900,A192080
743,2021-08-17,58600,A192080
744,2021-08-18,58700,A192080
745,2021-08-19,56500,A192080
746,2021-08-20,56200,A192080
747,2021-08-23,56500,A192080
748,2021-08-24,58400,A192080
749,2021-08-25,58500,A192080
750,2021-08-26,60400,A192080
751,2021-08-27,62700,A192080
752,2021-08-30,62500,A192080
753,2021-08-31,63300,A192080
754,2021-09-01,61700,A192080
755,2021-09-02,61500,A192080
756,2021-09-03,59600,A192080
757,2021-09-06,59500,A192080
758,2021-09-07,59600,A192080
759,2021-09-08,58500,A192080
760,2021-09-09,57500,A192080
761,2021-09-10,58000,A192080
762,2021-09-13,58300,A192080
763,2021-09-14,59000,A192080
764,2021-09-15,59800,A192080
765,2021-09-16,61300,A192080
766,2021-09-17,60600,A192080
767,2021-09-23,62000,A192080
768,2021-09-24,62500,A192080
769,2021-09-27,62900,A192080
770,2021-09-28,63300,A192080
771,2021-09-29,62400,A192080
772,2021-09-30,63000,A192080
773,2021-10-01,60900,A192080
774,2021-10-05,60100,A192080
775,2021-10-06,59600,A192080
776,2021-10-07,62300,A192080
777,2021-10-08,62300,A192080
778,2021-10-12,61500,A192080
779,2021-10-13,61500,A192080
780,2021-10-14,64500,A192080
781,2021-10-15,65200,A192080
782,2021-10-18,65800,A192080
783,2021-10-19,65800,A192080
784,2021-10-20,64700,A192080
785,2021-10-21,73400,A192080
786,2021-10-22,66600,A192080
787,2021-10-25,64200,A192080
788,2021-10-26,64700,A192080
789,2021-10-27,65900,A192080
790,2021-10-28,64100,A192080
791,2021-10-29,64200,A192080
792,2021-11-01,65200,A192080
793,2021-11-02,67800,A192080
794,2021-11-03,66300,A192080
795,2021-11-04,66800,A192080
796,2021-11-05,66000,A192080
797,2021-11-08,66700,A192080
798,2021-11-09,69400,A192080
799,2021-11-10,68600,A192080
800,2021-11-11,72800,A192080
801,2021-11-12,67900,A192080
802,2021-11-15,68100,A192080
803,2021-11-16,68000,A192080
804,2021-11-17,64900,A192080
805,2021-11-18,66000,A192080
806,2021-11-19,64200,A192080
807,2021-11-22,61800,A192080
808,2021-11-23,60300,A192080
809,2021-11-24,59600,A192080
810,2021-11-25,59500,A192080
811,2021-11-26,58500,A192080
812,2021-11-29,57400,A192080
813,2021-11-30,55700,A192080
814,2021-12-01,56700,A192080
815,2021-12-02,57000,A192080
816,2021-12-03,62300,A192080
817,2021-12-06,59000,A192080
818,2021-12-07,58600,A192080
819,2021-12-08,58500,A192080
820,2021-12-09,59200,A192080
821,2021-12-10,58800,A192080
822,2021-12-13,57500,A192080
823,2021-12-14,56800,A192080
824,2021-12-15,56900,A192080
825,2021-12-16,57000,A192080
826,2021-12-17,56700,A192080
827,2021-12-20,55900,A192080
828,2021-12-21,56400,A192080
829,2021-12-22,57100,A192080
830,2021-12-23,56700,A192080
831,2021-12-24,58100,A192080
832,2021-12-27,57700,A192080
833,2021-12-28,57500,A192080
834,2021-12-29,57600,A192080
835,2021-12-30,57900,A192080
836,2022-01-03,59200,A192080
837,2022-01-04,58700,A192080
838,2022-01-05,57100,A192080
839,2022-01-06,55100,A192080
840,2022-01-07,55600,A192080
841,2022-01-10,55100,A192080
842,2022-01-11,54100,A192080
843,2022-01-12,54800,A192080
844,2022-01-13,54600,A192080
845,2022-01-14,54200,A192080
846,2022-01-17,53600,A192080
847,2022-01-18,52800,A192080
848,2022-01-19,52100,A192080
849,2022-01-20,53500,A192080
850,2022-01-21,52700,A192080
851,2022-01-24,51400,A192080
852,2022-01-25,49950,A192080
853,2022-01-26,50700,A192080
854,2022-01-27,48550,A192080
855,2022-01-28,50000,A192080
856,2022-02-03,50900,A192080
857,2022-02-04,51500,A192080
858,2022-02-07,51900,A192080
859,2022-02-08,52300,A192080
860,2022-02-09,52100,A192080
861,2022-02-10,51300,A192080
862,2022-02-11,50700,A192080
863,2022-02-14,49200,A192080
864,2022-02-15,48300,A192080
865,2022-02-16,50300,A192080
866,2022-02-17,50400,A192080
867,2022-02-18,50800,A192080
868,2022-02-21,51100,A192080
869,2022-02-22,49500,A192080
870,2022-02-23,49600,A192080
871,2022-02-24,48100,A192080
872,2022-02-25,49300,A192080
