,date,close_price,code
0,2018-08-10,14500,A194480
1,2018-08-13,14350,A194480
2,2018-08-14,14350,A194480
3,2018-08-16,14300,A194480
4,2018-08-17,14300,A194480
5,2018-08-20,14600,A194480
6,2018-08-21,15000,A194480
7,2018-08-22,14800,A194480
8,2018-08-23,15000,A194480
9,2018-08-24,15000,A194480
10,2018-08-27,15250,A194480
11,2018-08-28,14200,A194480
12,2018-08-29,16000,A194480
13,2018-08-30,15700,A194480
14,2018-08-31,15100,A194480
15,2018-09-03,13500,A194480
16,2018-09-04,13750,A194480
17,2018-09-05,13150,A194480
18,2018-09-06,13100,A194480
19,2018-09-07,12900,A194480
20,2018-09-10,12650,A194480
21,2018-09-11,12500,A194480
22,2018-09-12,12500,A194480
23,2018-09-13,12800,A194480
24,2018-09-14,12350,A194480
25,2018-09-17,11550,A194480
26,2018-09-18,11550,A194480
27,2018-09-19,11550,A194480
28,2018-09-20,11450,A194480
29,2018-09-21,11850,A194480
30,2018-09-27,12000,A194480
31,2018-09-28,11500,A194480
32,2018-10-01,11350,A194480
33,2018-10-02,11400,A194480
34,2018-10-04,11600,A194480
35,2018-10-05,11100,A194480
36,2018-10-08,11100,A194480
37,2018-10-10,10550,A194480
38,2018-10-11,9990,A194480
39,2018-10-12,10000,A194480
40,2018-10-15,10000,A194480
41,2018-10-16,10100,A194480
42,2018-10-17,10550,A194480
43,2018-10-18,10500,A194480
44,2018-10-19,10150,A194480
45,2018-10-22,10350,A194480
46,2018-10-23,10250,A194480
47,2018-10-24,10050,A194480
48,2018-10-25,9960,A194480
49,2018-10-26,9690,A194480
50,2018-10-29,9550,A194480
51,2018-10-30,9270,A194480
52,2018-10-31,9300,A194480
53,2018-11-01,9250,A194480
54,2018-11-02,9620,A194480
55,2018-11-05,9690,A194480
56,2018-11-06,9490,A194480
57,2018-11-07,9540,A194480
58,2018-11-08,9550,A194480
59,2018-11-09,9590,A194480
60,2018-11-12,9500,A194480
61,2018-11-13,9330,A194480
62,2018-11-14,9120,A194480
63,2018-11-15,9170,A194480
